framework,framework_version,system,model,attn_tp,moe_tp,ep,num_slots,gemm_quant,moe_quant,attn_quant,kv_quant,phase,batch_size,new_tokens,past_kv,layer_type,layer_index,measured_layer_count,layer_multiplier,latency_ms,rms_latency_ms,rms_kernel_count,includes_moe,moe_weight_mode,latency_source,physical_gpus,max_num_seqs,max_num_batched_tokens,vllm_config_hash
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,4,1,16,dense,0,64,64,5.731263875961304,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,4,1,128,dense,0,64,64,5.733135938644409,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,4,1,256,dense,0,64,64,5.747176170349121,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,4,1,512,dense,0,64,64,5.783504009246826,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,4,1,1024,dense,0,64,64,5.828768014907837,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,4,1,2048,dense,0,64,64,5.873576045036316,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,4,1,4096,dense,0,64,64,6.004751920700073,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,8,1,1,dense,0,64,64,5.6877440214157104,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,8,1,16,dense,0,64,64,5.7258559465408325,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,8,1,128,dense,0,64,64,5.740952014923096,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,8,1,256,dense,0,64,64,5.74289608001709,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,8,1,512,dense,0,64,64,5.7637680768966675,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,8,1,1024,dense,0,64,64,5.820152044296265,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
vLLM,0.20.1,NVIDIA B300 SXM6 AC,Qwen/Qwen3-32B,4,1,1,,bf16,bf16,bf16,bf16,gen,8,1,2048,dense,0,64,64,5.908663868904114,0.0,0,False,dense,schedule_to_update,1,256,2048,dfcaad16eef45c9d
