phase,workload_segment,counter_id,worker_id,dp_rank,ctx_tokens,ctx_requests,ctx_kv_tokens,decode_tokens,decode_requests,decode_kv_tokens,mean_decode_kv_tokens,queued_ctx_tokens,queued_ctx_requests,queued_decode_requests,queued_decode_kv_tokens,latency_ms
decode,sweep,1408,6455747604434466821,0,0,0,0,32,32,75333,2354.156,0,0,0,0,15.213
decode,sweep,1409,6455747604434466821,0,0,0,0,32,32,75365,2355.156,0,0,0,0,34.022
decode,sweep,1410,6455747604434466821,0,0,0,0,32,32,75397,2356.156,0,0,0,0,14.536
decode,sweep,1411,6455747604434466821,0,0,0,0,32,32,75429,2357.156,0,0,0,0,16.096
decode,sweep,1412,6455747604434466821,0,0,0,0,32,32,75461,2358.156,0,0,0,0,15.999
decode,sweep,1413,6455747604434466821,0,0,0,0,32,32,75493,2359.156,0,0,0,0,25.285
decode,sweep,1414,6455747604434466821,0,0,0,0,32,32,75525,2360.156,0,0,0,0,35.297
decode,sweep,1415,6455747604434466821,0,0,0,0,32,32,75557,2361.156,0,0,0,0,34.996
decode,sweep,1416,6455747604434466821,0,0,0,0,31,31,74534,2404.323,0,0,0,0,32.692
decode,sweep,1417,6455747604434466821,0,0,0,0,28,28,67304,2403.714,0,0,0,0,98.245
mixed,sweep,1418,6455747604434466821,0,4096,1,0,24,24,60040,2501.667,0,0,0,0,226.373
mixed,sweep,1419,6455747604434466821,0,7168,3,0,21,21,55844,2659.238,0,0,0,0,292.058
mixed,sweep,1420,6455747604434466821,0,8172,4,0,20,20,53693,2684.650,0,0,0,0,331.417
mixed,sweep,1421,6455747604434466821,0,8171,5,1004,21,21,52627,2506.048,4096,1,0,0,290.242
mixed,sweep,1422,6455747604434466821,0,8170,4,983,22,22,53579,2435.409,0,0,0,0,296.742
mixed,sweep,1423,6455747604434466821,0,7231,4,961,21,21,52453,2497.762,0,0,0,0,278.121
