num_context_tokens,num_decode_tokens,latency_ms
0,32,12.897
0,32,12.903
0,32,12.939
0,32,12.909
0,32,12.956
0,32,12.920
0,32,12.868
0,32,13.083
0,31,12.819
0,30,12.749
532,30,27.733
725,31,29.393
0,32,12.977
0,32,13.185
0,32,13.194
0,32,12.906
0,32,12.901
0,32,12.854
0,32,12.876
0,32,12.833
0,32,12.889
0,32,13.002
0,31,12.614
0,31,12.814
4668,31,134.402
0,32,14.000
0,32,13.906
0,32,13.664
0,32,13.394
0,32,13.102
0,32,13.010
0,32,12.879
0,32,12.892
0,32,12.873
0,32,12.805
0,32,12.821
0,32,12.833
0,32,12.836
0,32,12.795
0,32,12.863
0,32,12.811
0,32,12.786
0,32,12.805
0,32,12.848
0,32,12.801
0,32,12.797
0,32,12.821
0,32,12.800
0,32,12.855
0,32,12.812
0,32,12.807
0,32,12.838
0,32,12.829
0,32,12.812
0,32,12.800
0,32,12.854
0,32,12.817
0,32,12.841
0,32,12.812
0,32,12.815
0,32,12.797
0,32,12.852
0,32,12.840
0,32,12.837
0,32,12.840
0,32,12.844
0,32,12.887
0,32,12.784
0,32,12.818
0,32,12.822
0,32,12.858
0,32,12.794
0,32,12.838
0,32,12.857
0,32,12.838
0,32,12.831
0,32,12.840
0,32,12.845
0,32,12.861
0,32,12.797
0,32,12.873
0,32,12.797
0,32,12.816
0,32,12.874
0,32,12.818
0,32,12.840
0,32,12.824
0,32,12.873
0,32,12.807
0,32,12.847
0,32,12.819
0,32,12.911
0,32,12.800
0,32,12.845
0,32,12.844
0,32,12.814
0,32,12.858
0,32,12.841
0,32,12.853
0,32,12.861
0,32,12.835
0,32,12.846
0,32,12.836
0,32,12.882
0,32,12.842
0,32,12.860
0,32,12.832
0,32,12.846
0,32,12.850
0,32,12.831
0,32,12.866
0,32,12.816
0,32,12.844
0,32,12.851
0,32,12.846
0,32,12.863
0,32,12.848
0,32,12.850
0,32,12.828
0,32,12.847
0,32,12.830
0,32,12.878
0,32,12.831
0,32,12.860
0,32,12.828
0,32,12.876
0,32,12.836
0,32,12.837
0,32,12.873
0,32,12.861
0,32,12.928
0,31,12.803
0,31,12.778
3595,31,108.416
0,32,13.837
0,32,13.863
0,32,13.837
0,32,13.561
0,32,13.048
0,32,12.999
0,32,12.901
0,32,12.898
0,32,12.910
0,32,12.866
0,32,12.863
0,32,12.887
0,32,12.855
0,32,12.890
0,32,12.866
0,32,12.876
0,32,12.870
0,32,12.873
0,32,12.872
0,32,12.902
0,32,12.841
0,32,12.914
0,32,12.903
0,32,12.837
0,32,12.879
0,32,12.881
0,32,12.878
0,32,12.867
0,32,12.868
0,32,12.928
0,32,12.847
0,32,12.885
0,32,12.876
0,32,12.857
0,32,12.880
0,32,12.873
0,32,12.870
0,32,12.880
0,32,12.875
0,32,12.916
0,32,12.888
0,32,12.898
0,32,12.890
0,32,12.833
0,32,12.890
0,32,12.857
0,32,12.934
0,32,12.837
0,32,12.944
0,31,12.924
0,31,12.794
7908,31,233.340
0,32,14.000
0,32,14.056
0,32,13.646
0,32,13.352
0,32,13.377
0,32,13.126
0,32,13.100
0,32,13.025
0,32,12.983
0,32,12.978
0,32,12.926
0,32,13.034
0,31,12.908
0,31,12.852
1274,31,40.697
0,32,13.367
0,32,13.357
0,32,13.381
0,32,13.167
0,32,13.063
0,32,13.070
0,32,13.014
0,32,13.004
0,32,13.020
0,32,12.981
0,32,13.028
0,32,13.014
0,32,13.038
0,32,12.982
0,32,13.028
0,32,13.014
0,32,13.015
0,32,12.978
0,32,13.004
0,32,12.993
0,32,13.036
0,32,13.062
0,32,12.920
0,32,13.029
0,32,13.009
0,32,13.004
0,32,13.035
0,32,13.000
0,32,13.012
0,32,13.041
0,32,12.980
0,32,12.994
0,32,13.035
0,32,13.011
0,32,12.979
0,32,13.020
0,32,13.003
0,32,13.010
0,32,13.001
0,32,13.030
0,32,13.034
0,32,12.994
0,32,13.026
0,32,13.021
0,32,13.016
0,32,13.018
0,32,13.052
0,32,12.983
0,32,13.077
0,32,12.979
0,32,13.022
0,32,13.001
0,32,13.031
0,32,13.040
0,32,13.051
0,32,12.945
0,32,13.036
0,32,13.058
0,32,13.006
0,32,13.024
