phase,workload_segment,counter_id,worker_id,dp_rank,ctx_tokens,ctx_requests,ctx_kv_tokens,decode_tokens,decode_requests,decode_kv_tokens,mean_decode_kv_tokens,queued_ctx_tokens,queued_ctx_requests,queued_decode_requests,queued_decode_kv_tokens,latency_ms
decode,sweep,366,1531598463122823031,0,0,0,0,9,9,23611,2623.444,0,0,0,0,14.500
decode,sweep,367,1531598463122823031,0,0,0,0,9,9,23620,2624.444,0,0,0,0,14.597
decode,sweep,368,1531598463122823031,0,0,0,0,9,9,23629,2625.444,0,0,0,0,14.628
decode,sweep,369,1531598463122823031,0,0,0,0,9,9,23638,2626.444,0,0,0,0,14.715
decode,sweep,370,1531598463122823031,0,0,0,0,8,8,19520,2440.000,0,0,0,0,14.436
decode,sweep,371,1531598463122823031,0,0,0,0,8,8,19528,2441.000,0,0,0,0,14.512
decode,sweep,372,1531598463122823031,0,0,0,0,8,8,19536,2442.000,0,0,0,0,14.555
decode,sweep,373,1531598463122823031,0,0,0,0,8,8,19544,2443.000,0,0,0,0,14.491
decode,sweep,374,1531598463122823031,0,0,0,0,8,8,19552,2444.000,0,0,0,0,14.507
decode,sweep,375,1531598463122823031,0,0,0,0,8,8,19560,2445.000,0,0,0,0,14.628
decode,sweep,376,1531598463122823031,0,0,0,0,8,8,19568,2446.000,0,0,0,0,14.616
decode,sweep,377,1531598463122823031,0,0,0,0,8,8,19576,2447.000,0,0,0,0,14.624
decode,sweep,378,1531598463122823031,0,0,0,0,8,8,19584,2448.000,0,0,0,0,14.634
decode,sweep,379,1531598463122823031,0,0,0,0,8,8,19592,2449.000,0,0,0,0,14.578
decode,sweep,380,1531598463122823031,0,0,0,0,8,8,19600,2450.000,0,0,0,0,14.627
decode,sweep,381,1531598463122823031,0,0,0,0,8,8,19608,2451.000,0,0,0,0,14.628
decode,sweep,382,1531598463122823031,0,0,0,0,8,8,19616,2452.000,0,0,0,0,14.607
decode,sweep,383,1531598463122823031,0,0,0,0,8,8,19624,2453.000,0,0,0,0,14.679
decode,sweep,384,1531598463122823031,0,0,0,0,8,8,19632,2454.000,0,0,0,0,14.698
decode,sweep,385,1531598463122823031,0,0,0,0,8,8,19640,2455.000,0,0,0,0,14.750
