framework,framework_version,system,model,phase,tp_size,batch_size,seq_len_q,seq_len_kv_cache,latency_ms,rms_latency_ms,rms_kernel_count,source,measurement_mode,attribution_target
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,8,2,0.124567961512,0.000696883557371,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,16,2,0.127146684173,0.000693649261285,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,32,2,0.125636139162,0.000687103129241,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,64,2,0.131096277825,0.000680526038553,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,128,2,0.153403362653,0.000754927543344,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,256,2,0.185884006469,0.000810234556765,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,512,2,0.252851414708,0.000938074264205,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,1024,2,0.368725308736,0.00141560258634,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,2048,2,0.682900751454,0.00283360696422,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,4096,2,1.22162616449,0.00483938234583,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,8192,2,2.49533354675,0.00954397580985,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,1,4,0.12334203798,0.00072472264786,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,2,4,0.121649049171,0.000705912431124,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,4,4,0.119221803569,0.000705993824384,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,8,4,0.12432728316,0.000684395612386,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,16,4,0.127207122114,0.000688368928192,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,32,4,0.125661299943,0.000692352502951,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,64,4,0.131159670003,0.000686466257396,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,128,4,0.153257639095,0.000743032888392,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,256,4,0.185915609719,0.000796187133227,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,512,4,0.253230317187,0.000944229766629,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,1024,4,0.368945270409,0.00142570436121,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,2048,4,0.682966631301,0.00285259136372,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,4096,4,1.222197798,0.00484959617719,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,8192,4,2.49377886292,0.0095513391633,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,1,8,0.126291869401,0.000697977702443,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,2,8,0.12389866956,0.000677807461355,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,4,8,0.124012435594,0.0006876568329,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,8,8,0.120237942172,0.000682427030276,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,16,8,0.123608907791,0.000689683777085,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,32,8,0.124963501367,0.00069900164225,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,64,8,0.130861860633,0.000684465145278,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,128,8,0.153042017524,0.000745830455475,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,256,8,0.185934945352,0.000803576972642,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,512,8,0.253421252112,0.000940098364254,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,1024,8,0.369318814519,0.00143639182453,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,2048,8,0.683274334371,0.00283877773592,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,4096,8,1.22414940024,0.00486328857198,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,8192,8,2.44363788473,0.00932940448106,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,1,16,0.12023903106,0.000785387982412,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,2,16,0.119206424565,0.000770660013541,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,4,16,0.119292561822,0.000703374192379,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,8,16,0.119388174421,0.000711298854548,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,16,16,0.120520668707,0.000680479055521,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,32,16,0.124366008091,0.000696304505015,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,64,16,0.127521887771,0.000696345208367,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,128,16,0.147223242049,0.000740253008263,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,256,16,0.182312796916,0.000802115964652,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,512,16,0.241829641202,0.000937416179612,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,1024,16,0.362148346344,0.00143822359508,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,2048,16,0.670308808773,0.00282031708638,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,4096,16,1.1903705666,0.00484758133196,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,8192,16,2.50430516001,0.0095815770506,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,1,32,0.120611520047,0.000796518093526,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,2,32,0.11963650896,0.000759487429612,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,4,32,0.119589867979,0.000707303455913,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,8,32,0.119664457822,0.000707382105515,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,16,32,0.120389628087,0.000667986832514,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,32,32,0.124410717506,0.000685104962389,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,64,32,0.127408694895,0.000706244389588,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,128,32,0.146758590317,0.000731131558373,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,256,32,0.182494352296,0.000798385459412,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,512,32,0.24175490653,0.000932543730701,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,1024,32,0.362431609997,0.00142497914489,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,2048,32,0.670113541126,0.00282149017309,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,4096,32,1.19035519194,0.00485938937102,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,8192,32,2.53439068116,0.00960783908361,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,1,64,0.120566462294,0.000803693516861,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,2,64,0.119531979163,0.000736611212923,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,4,64,0.119612862123,0.000697479909665,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,8,64,0.119739858851,0.000712651692998,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,16,64,0.120341614287,0.000675259383862,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
vLLM,0.20.1,b300_sxm,Qwen/Qwen3-32B-FP8,CTX,2,1,32,64,0.124285444202,0.000698278630761,2,qwen3_32b_fp8_tp1_tp2_tp8_vllm_context_2d_prefix_cache_new1_8192_past0_65536_model_cap_b300_nsys2025.csv /16ctx + tp1_fp8_context_fpm_calibration,deployment-parity+tp1_fp8_context_calibrated,cudagraph_wrapper
