num_context_tokens,num_decode_tokens,latency_ms
0,32,13.163
0,32,19.186
0,32,13.198
0,32,13.118
0,32,19.535
0,32,13.395
0,32,13.429
0,31,19.065
0,31,13.189
3324,31,84.936
0,32,19.353
0,32,13.176
0,32,13.253
0,32,19.497
0,32,13.371
0,32,13.263
0,32,13.312
0,32,13.346
0,32,13.344
0,32,13.265
0,32,13.352
0,32,19.233
0,32,19.431
0,32,19.382
0,32,13.416
0,32,13.186
0,32,19.403
0,32,13.308
0,32,13.299
0,32,13.238
0,32,13.286
0,32,13.272
0,32,13.227
0,32,13.241
0,32,13.085
0,32,13.391
0,32,13.312
0,32,13.283
0,32,13.240
0,32,13.354
0,32,13.375
0,32,13.349
0,32,13.278
0,32,13.328
0,32,13.374
0,32,13.356
0,32,19.246
0,32,13.264
0,32,13.152
0,32,13.338
0,31,13.316
0,31,13.460
147,31,26.007
0,32,19.384
0,32,13.350
0,32,13.249
0,32,13.196
0,32,13.205
0,32,19.551
0,32,13.172
0,32,13.192
0,32,13.347
0,31,19.353
0,31,13.323
7210,31,154.743
0,32,19.532
0,32,19.322
0,32,13.206
0,32,13.211
0,32,19.316
0,32,13.272
0,32,13.176
0,32,13.259
0,32,13.330
0,32,13.362
0,32,13.248
0,32,19.362
0,32,13.269
0,32,19.244
0,32,19.266
0,32,19.452
0,32,19.401
0,32,13.223
0,32,19.394
0,32,13.234
0,32,13.365
0,32,19.315
0,32,13.632
0,31,13.104
0,31,13.540
8161,31,170.644
3622,31,98.002
0,32,13.146
0,32,13.262
0,32,13.257
0,32,13.300
0,32,19.421
0,32,13.181
0,32,13.350
0,31,13.435
0,31,13.299
3067,31,81.711
0,32,13.319
0,32,13.337
0,32,13.197
0,32,13.375
0,32,19.314
0,32,13.422
0,32,13.368
0,32,13.450
0,32,13.390
0,32,13.383
0,32,13.319
0,32,13.326
0,32,13.358
0,32,13.268
0,32,13.362
0,32,19.633
0,32,13.432
0,32,13.432
0,32,13.317
0,32,13.408
0,32,13.293
0,32,19.728
0,32,13.495
0,32,13.391
0,32,13.340
0,32,19.596
0,32,13.312
0,32,13.434
0,32,13.387
0,32,13.424
0,32,19.352
0,32,13.364
0,32,13.199
0,32,19.451
0,32,13.365
0,32,13.241
0,32,19.326
0,32,13.445
0,32,13.148
0,32,19.636
0,32,13.257
0,32,13.293
0,32,13.443
0,32,13.351
0,32,13.260
0,32,13.292
0,32,13.386
0,32,19.482
0,32,19.370
0,32,13.386
0,31,13.404
0,31,13.307
8151,31,171.176
0,32,13.390
0,32,13.406
0,32,13.429
0,32,13.462
0,32,13.361
0,32,13.256
0,32,13.647
0,32,13.236
0,32,13.506
0,32,13.271
0,32,13.444
0,32,13.376
0,32,13.558
0,32,13.385
0,32,13.448
0,32,13.291
0,32,13.495
0,32,13.346
0,32,13.396
0,32,19.434
0,32,13.382
0,32,13.449
0,32,13.500
0,32,13.455
0,32,13.454
0,32,19.411
0,32,19.636
0,32,13.341
0,32,13.509
0,32,13.531
0,32,13.643
0,32,19.519
0,32,13.528
0,32,13.328
0,32,13.484
0,32,19.443
0,32,13.658
0,31,13.193
0,31,19.684
1027,31,68.968
0,32,19.605
0,32,13.485
0,32,19.439
0,32,13.215
0,32,13.486
0,32,13.398
0,32,13.403
0,32,13.327
0,32,13.341
0,32,19.700
0,32,13.350
0,32,19.569
0,32,19.582
0,32,19.527
0,32,19.530
0,32,13.320
0,32,19.331
0,32,13.534
0,32,13.614
0,31,19.324
0,31,13.400
3193,31,82.894
0,32,13.418
0,32,13.515
0,32,13.466
0,32,13.593
0,32,13.499
0,32,13.506
0,32,19.537
0,32,19.673
0,32,13.524
0,32,13.418
0,32,13.405
0,32,13.567
0,32,13.467
0,32,13.481
0,32,13.377
0,32,13.493
0,32,13.585
0,32,19.654
0,32,13.385
0,32,13.530
0,32,13.555
0,32,13.421
0,32,13.471
0,32,13.483
0,32,13.428
0,32,13.397
0,32,13.551
0,32,13.509
0,32,19.555
0,32,13.443
0,32,13.438
0,32,13.434
0,32,13.569
0,32,13.487
0,32,19.761
0,32,13.488
0,32,13.546
0,32,13.427
0,32,19.607
0,32,13.464
0,32,13.422
0,32,13.659
0,31,13.186
0,31,19.512
2485,31,69.192
0,32,13.312
0,32,19.409
0,32,13.401
0,32,13.325
0,32,19.420
0,32,13.383
0,32,13.435
0,32,19.567
0,32,13.430
0,32,13.401
0,32,13.432
0,32,13.312
0,32,13.413
0,32,13.335
0,32,13.518
0,32,19.461
0,32,19.479
0,32,13.420
0,32,13.292
0,32,13.236
0,32,19.495
0,32,13.329
0,32,13.360
0,32,13.347
0,32,13.365
0,32,13.428
0,32,13.520
0,32,13.388
0,32,13.429
0,32,13.385
0,32,13.435
0,32,13.376
0,32,13.387
0,32,13.411
0,32,13.354
0,32,13.412
0,32,13.523
0,32,13.620
0,32,13.511
0,32,13.496
0,32,19.335
0,32,13.235
0,32,13.196
0,32,13.438
0,32,13.403
0,32,13.394
0,32,19.578
0,32,19.575
0,32,13.326
0,32,13.499
0,32,13.382
0,32,13.336
0,32,19.476
0,32,13.225
0,32,13.507
0,32,13.480
0,32,19.505
0,32,19.563
0,32,13.398
0,32,19.658
0,32,19.402
0,32,13.481
0,32,13.446
0,32,19.618
0,32,13.377
0,32,13.442
0,32,13.359
0,32,13.698
0,31,13.263
0,31,13.431
2276,31,69.691
0,32,13.633
0,32,19.423
0,32,19.485
0,32,19.199
0,32,19.601
0,32,13.345
0,32,19.563
0,32,13.328
0,32,13.393
0,32,19.466
0,32,13.165
0,32,13.286
0,32,13.356
0,32,13.373
0,32,13.316
0,32,13.189
0,32,13.408
0,32,13.340
0,32,19.622
0,32,19.583
0,32,13.422
0,32,13.321
0,32,13.475
0,32,13.424
0,32,13.442
0,32,13.339
0,32,13.340
0,32,19.484
0,32,13.343
0,32,19.446
0,32,13.439
0,32,13.250
0,32,13.439
0,32,13.304
0,32,13.391
0,32,13.501
0,32,13.433
0,32,13.560
0,31,13.097
0,31,13.247
8161,31,170.836
5618,31,131.583
0,32,13.288
0,32,13.225
0,32,13.522
0,32,13.306
0,32,19.686
0,32,13.281
0,32,13.416
0,32,13.212
0,32,19.566
0,32,13.352
0,32,13.349
0,32,13.413
0,32,13.319
0,32,13.362
0,32,13.423
0,32,13.314
0,32,19.324
0,32,13.214
0,32,13.327
0,32,19.413
0,32,13.805
0,31,12.856
0,31,19.540
112,31,19.064
0,32,13.379
0,32,13.263
0,32,13.367
0,32,13.277
0,32,13.337
0,32,13.376
0,32,19.361
0,32,19.455
0,32,13.210
0,32,13.279
0,32,13.345
0,32,19.376
0,32,13.306
0,32,13.306
0,32,13.236
0,32,19.433
0,32,13.350
0,32,13.259
0,32,13.377
0,32,13.244
0,32,19.412
0,32,13.274
0,32,13.308
0,32,13.301
0,32,13.323
0,32,13.200
0,32,13.331
0,32,13.216
0,32,13.248
0,32,13.241
0,32,13.256
0,32,19.387
0,32,13.190
0,32,13.376
0,32,13.302
0,32,13.190
0,32,13.262
0,32,19.408
0,32,19.561
0,32,13.373
0,32,13.333
0,32,13.291
0,32,13.329
0,32,19.390
0,32,13.292
0,32,13.441
0,32,13.296
0,32,19.541
0,32,19.386
0,32,13.429
0,32,19.419
0,32,19.412
0,32,13.291
0,32,13.340
0,32,19.410
0,32,13.301
0,32,13.350
0,32,13.112
0,32,13.041
0,32,13.156
0,32,13.347
0,32,19.656
0,32,13.467
0,32,19.371
0,32,19.510
0,32,19.262
0,32,19.523
0,32,13.364
0,32,13.463
0,32,13.384
0,32,13.521
0,32,19.591
0,32,13.424
0,32,13.495
0,32,13.679
0,31,13.174
0,31,13.260
100,31,19.646
0,32,13.417
0,32,13.335
0,32,19.554
0,32,19.434
0,32,13.455
0,32,13.299
0,32,13.337
0,32,13.354
0,32,13.319
0,32,13.284
0,32,13.408
0,32,19.415
0,32,13.504
0,32,19.518
0,32,13.386
0,32,13.523
0,32,13.336
0,32,13.416
0,32,13.501
0,32,13.311
0,32,13.479
0,32,13.279
0,32,13.412
0,32,13.422
0,32,19.442
0,32,13.314
0,32,13.427
0,32,19.398
0,32,13.332
0,32,13.322
0,32,19.749
0,32,13.423
0,32,13.476
0,32,13.254
0,32,19.550
0,32,13.331
0,32,13.434
0,32,13.426
0,32,13.330
0,32,13.264
0,32,13.411
0,31,13.248
0,31,19.543
383,31,30.944
0,32,19.383
0,32,19.415
0,32,13.284
0,32,13.256
0,32,19.593
0,32,13.321
0,32,13.247
0,32,13.211
0,32,13.214
0,32,13.234
0,31,13.403
0,31,13.297
1986,31,60.377
0,32,19.537
0,32,13.298
0,32,13.439
0,32,13.426
0,32,19.554
0,32,13.533
0,32,13.238
0,32,13.462
0,32,13.391
0,32,13.384
0,32,13.622
0,32,13.483
0,32,13.336
0,32,19.422
0,32,13.395
0,32,13.442
0,32,13.351
0,32,13.565
0,32,13.428
0,32,13.399
0,32,13.297
0,32,13.291
0,32,13.426
0,32,13.379
0,32,19.421
0,32,13.285
0,32,13.421
0,32,13.528
0,32,13.265
0,32,13.380
0,32,19.517
0,32,19.440
0,32,13.129
0,32,13.276
0,32,13.305
0,32,13.401
0,32,19.359
0,32,13.441
0,32,13.300
0,32,13.441
0,32,19.395
0,32,13.464
0,32,13.351
0,32,19.783
0,32,19.669
0,31,13.442
0,31,13.531
8161,31,1609.624
1280,31,71.012
0,32,13.308
0,32,13.319
0,32,13.297
0,32,13.514
0,32,13.341
0,32,19.687
0,32,13.511
0,32,19.419
0,32,19.689
0,32,19.188
0,32,19.696
0,32,13.336
0,32,19.463
0,32,13.464
0,32,13.423
0,32,13.430
0,32,13.323
0,32,13.417
0,32,13.417
0,32,13.297
0,32,13.457
0,32,13.414
0,32,13.410
0,32,13.393
0,32,19.536
0,32,19.456
0,32,13.423
0,32,13.417
0,32,13.474
0,32,13.533
0,32,19.546
0,32,13.379
0,32,13.490
0,32,19.559
0,32,13.418
0,32,19.378
0,32,13.360
0,32,13.319
0,32,13.464
0,32,13.364
0,32,13.298
0,32,13.331
0,32,13.329
0,32,13.308
0,32,13.396
0,32,13.419
0,32,19.482
0,32,13.399
0,32,13.335
0,32,19.408
0,32,13.420
0,32,13.416
0,32,19.709
0,32,13.322
0,32,13.361
0,32,13.383
0,32,19.722
0,32,13.419
0,32,13.240
0,32,13.334
0,32,13.354
0,32,13.464
0,32,13.521
0,32,13.512
0,32,19.637
0,32,13.393
0,32,19.671
0,32,19.448
0,32,13.332
0,32,13.379
0,32,19.406
0,32,13.267
0,32,13.245
0,32,13.355
0,32,13.257
0,32,13.328
0,32,13.315
0,32,13.305
0,32,19.471
0,32,19.289
0,32,13.438
0,32,13.472
0,32,13.434
0,32,19.548
0,32,13.450
0,32,13.298
0,32,13.519
0,32,13.308
0,32,13.387
0,32,13.283
0,32,13.302
0,32,13.369
0,32,19.606
0,32,13.465
0,32,13.398
0,32,13.353
0,32,13.402
0,32,13.396
0,32,13.394
0,32,13.374
0,32,13.386
0,32,13.398
0,32,13.470
0,32,19.479
0,32,13.393
0,32,13.263
0,32,13.210
0,32,13.404
0,32,13.268
0,32,19.490
0,32,19.620
0,31,15.454
0,31,11.223
8161,31,170.794
8161,31,177.087
62,31,27.910
0,32,13.457
0,32,13.247
0,32,13.429
0,32,13.207
0,32,13.367
0,32,13.478
0,32,19.647
0,32,19.596
0,32,13.359
0,32,13.348
0,32,19.474
0,32,13.220
0,32,13.466
0,32,13.414
0,32,13.302
0,32,13.480
0,31,13.188
0,31,19.887
6142,31,135.579
0,32,19.422
0,32,19.757
0,32,19.093
0,32,19.666
0,32,13.381
0,32,19.529
0,32,13.578
0,32,13.388
0,32,13.437
0,31,13.300
0,31,13.350
498,31,59.267
0,32,13.382
0,32,13.369
0,32,13.241
0,32,13.448
0,32,13.260
0,32,19.519
0,32,19.421
0,32,13.421
0,32,13.219
0,32,13.306
0,32,13.356
0,32,19.398
0,32,13.376
0,32,19.446
0,32,19.315
0,32,13.413
0,32,19.393
0,32,13.144
0,32,13.305
0,32,13.319
0,32,13.255
0,32,13.226
0,32,13.326
0,32,13.287
0,32,13.371
0,32,13.306
0,32,13.335
0,32,19.408
0,32,13.199
0,32,13.367
0,32,19.409
0,32,13.472
0,32,13.374
0,32,19.602
0,32,13.332
0,32,13.355
0,32,13.530
0,32,19.707
0,32,13.384
0,32,13.356
0,32,13.356
0,32,13.419
0,32,13.232
0,32,13.452
0,31,13.313
0,31,13.353
2079,31,61.680
0,32,19.387
0,32,19.391
0,32,13.847
0,32,12.722
0,32,13.446
0,32,13.339
0,32,13.344
0,32,13.252
0,32,13.569
0,32,13.270
0,32,13.301
0,32,13.243
0,32,19.525
0,32,19.404
0,32,13.486
0,32,13.303
0,32,13.393
0,32,19.385
0,32,13.320
0,32,13.205
0,32,13.312
0,32,13.837
0,31,12.880
0,31,13.220
2707,31,79.528
0,32,13.164
0,32,19.399
0,32,13.055
0,32,13.223
0,32,13.122
0,32,13.263
0,32,13.051
0,32,13.417
0,32,13.151
0,32,13.369
0,32,13.144
0,32,13.213
0,32,19.271
0,32,13.199
0,32,13.232
0,32,13.249
0,32,13.204
0,32,13.141
0,32,19.520
0,32,19.583
0,32,13.216
0,32,13.295
0,32,13.326
