phase,workload_segment,counter_id,worker_id,dp_rank,ctx_tokens,ctx_requests,ctx_kv_tokens,decode_tokens,decode_requests,decode_kv_tokens,mean_decode_kv_tokens,queued_ctx_tokens,queued_ctx_requests,queued_decode_requests,queued_decode_kv_tokens,latency_ms
decode,real,3578,10096044999103070336,0,0,0,0,32,32,180553,5642.281,0,0,0,0,13.441
decode,real,3579,10096044999103070336,0,0,0,0,32,32,180585,5643.281,0,0,0,0,13.362
decode,real,3580,10096044999103070336,0,0,0,0,32,32,180617,5644.281,0,0,0,0,13.398
decode,real,3581,10096044999103070336,0,0,0,0,32,32,180649,5645.281,0,0,0,0,19.631
decode,real,3582,10096044999103070336,0,0,0,0,32,32,180681,5646.281,0,0,0,0,13.330
decode,real,3583,10096044999103070336,0,0,0,0,32,32,180713,5647.281,0,0,0,0,19.618
decode,real,3584,10096044999103070336,0,0,0,0,31,31,180546,5824.065,0,0,0,0,19.661
decode,real,3585,10096044999103070336,0,0,0,0,31,31,180577,5825.065,0,0,0,0,13.634
mixed,real,3586,10096044999103070336,0,4668,1,0,31,31,180608,5826.065,0,0,0,0,109.508
decode,real,3587,10096044999103070336,0,0,0,0,32,32,185307,5790.844,0,0,0,0,13.508
decode,real,3588,10096044999103070336,0,0,0,0,32,32,185339,5791.844,0,0,0,0,13.517
decode,real,3589,10096044999103070336,0,0,0,0,32,32,185371,5792.844,0,0,0,0,13.533
decode,real,3590,10096044999103070336,0,0,0,0,32,32,185403,5793.844,0,0,0,0,13.580
decode,real,3591,10096044999103070336,0,0,0,0,32,32,185435,5794.844,0,0,0,0,13.530
decode,real,3592,10096044999103070336,0,0,0,0,32,32,185467,5795.844,0,0,0,0,13.456
decode,real,3593,10096044999103070336,0,0,0,0,32,32,185499,5796.844,0,0,0,0,13.405
decode,real,3594,10096044999103070336,0,0,0,0,32,32,185531,5797.844,0,0,0,0,13.436
decode,real,3595,10096044999103070336,0,0,0,0,32,32,185563,5798.844,0,0,0,0,19.551
decode,real,3596,10096044999103070336,0,0,0,0,32,32,185595,5799.844,0,0,0,0,13.610
decode,real,3597,10096044999103070336,0,0,0,0,32,32,185627,5800.844,0,0,0,0,13.475
decode,real,3598,10096044999103070336,0,0,0,0,31,31,184409,5948.677,0,0,0,0,13.514
decode,real,3599,10096044999103070336,0,0,0,0,31,31,184440,5949.677,0,0,0,0,13.517
mixed,real,3600,10096044999103070336,0,102,1,0,31,31,184471,5950.677,0,0,0,0,19.301
decode,real,3601,10096044999103070336,0,0,0,0,32,32,184604,5768.875,0,0,0,0,13.475
decode,real,3602,10096044999103070336,0,0,0,0,32,32,184636,5769.875,0,0,0,0,13.446
decode,real,3603,10096044999103070336,0,0,0,0,32,32,184668,5770.875,0,0,0,0,13.529
decode,real,3604,10096044999103070336,0,0,0,0,32,32,184700,5771.875,0,0,0,0,13.581
decode,real,3605,10096044999103070336,0,0,0,0,32,32,184732,5772.875,0,0,0,0,19.709
decode,real,3606,10096044999103070336,0,0,0,0,32,32,184764,5773.875,0,0,0,0,13.477
decode,real,3607,10096044999103070336,0,0,0,0,32,32,184796,5774.875,0,0,0,0,13.352
decode,real,3608,10096044999103070336,0,0,0,0,32,32,184828,5775.875,0,0,0,0,13.509
decode,real,3609,10096044999103070336,0,0,0,0,32,32,184860,5776.875,0,0,0,0,13.311
decode,real,3610,10096044999103070336,0,0,0,0,32,32,184892,5777.875,0,0,0,0,13.384
decode,real,3611,10096044999103070336,0,0,0,0,32,32,184924,5778.875,0,0,0,0,13.478
decode,real,3612,10096044999103070336,0,0,0,0,32,32,184956,5779.875,0,0,0,0,19.582
decode,real,3613,10096044999103070336,0,0,0,0,32,32,184988,5780.875,0,0,0,0,19.538
decode,real,3614,10096044999103070336,0,0,0,0,32,32,185020,5781.875,0,0,0,0,13.393
decode,real,3615,10096044999103070336,0,0,0,0,32,32,185052,5782.875,0,0,0,0,13.376
decode,real,3616,10096044999103070336,0,0,0,0,32,32,185084,5783.875,0,0,0,0,19.445
decode,real,3617,10096044999103070336,0,0,0,0,32,32,185116,5784.875,0,0,0,0,13.350
decode,real,3618,10096044999103070336,0,0,0,0,32,32,185148,5785.875,0,0,0,0,19.532
decode,real,3619,10096044999103070336,0,0,0,0,32,32,185180,5786.875,0,0,0,0,13.334
decode,real,3620,10096044999103070336,0,0,0,0,32,32,185212,5787.875,0,0,0,0,13.442
decode,real,3621,10096044999103070336,0,0,0,0,32,32,185244,5788.875,0,0,0,0,13.336
decode,real,3622,10096044999103070336,0,0,0,0,32,32,185276,5789.875,0,0,0,0,13.418
decode,real,3623,10096044999103070336,0,0,0,0,32,32,185308,5790.875,0,0,0,0,13.367
decode,real,3624,10096044999103070336,0,0,0,0,32,32,185340,5791.875,0,0,0,0,13.448
decode,real,3625,10096044999103070336,0,0,0,0,32,32,185372,5792.875,0,0,0,0,19.421
decode,real,3626,10096044999103070336,0,0,0,0,32,32,185404,5793.875,0,0,0,0,19.545
decode,real,3627,10096044999103070336,0,0,0,0,32,32,185436,5794.875,0,0,0,0,13.351
decode,real,3628,10096044999103070336,0,0,0,0,32,32,185468,5795.875,0,0,0,0,19.599
decode,real,3629,10096044999103070336,0,0,0,0,32,32,185500,5796.875,0,0,0,0,13.305
decode,real,3630,10096044999103070336,0,0,0,0,32,32,185532,5797.875,0,0,0,0,19.437
decode,real,3631,10096044999103070336,0,0,0,0,32,32,185564,5798.875,0,0,0,0,13.862
decode,real,3632,10096044999103070336,0,0,0,0,31,31,174493,5628.806,0,0,0,0,12.968
decode,real,3633,10096044999103070336,0,0,0,0,31,31,174524,5629.806,0,0,0,0,13.468
mixed,real,3634,10096044999103070336,0,2595,1,0,31,31,174555,5630.806,0,0,0,0,72.370
decode,real,3635,10096044999103070336,0,0,0,0,32,32,177181,5536.906,0,0,0,0,13.312
decode,real,3636,10096044999103070336,0,0,0,0,32,32,177213,5537.906,0,0,0,0,13.781
decode,real,3637,10096044999103070336,0,0,0,0,31,31,166196,5361.161,0,0,0,0,13.112
decode,real,3638,10096044999103070336,0,0,0,0,31,31,166227,5362.161,0,0,0,0,13.708
mixed,real,3639,10096044999103070336,0,5011,1,0,31,31,166258,5363.161,0,0,0,0,115.804
decode,real,3640,10096044999103070336,0,0,0,0,32,32,171300,5353.125,0,0,0,0,13.353
decode,real,3641,10096044999103070336,0,0,0,0,32,32,171332,5354.125,0,0,0,0,19.477
decode,real,3642,10096044999103070336,0,0,0,0,32,32,171364,5355.125,0,0,0,0,13.556
decode,real,3643,10096044999103070336,0,0,0,0,32,32,171396,5356.125,0,0,0,0,13.364
decode,real,3644,10096044999103070336,0,0,0,0,32,32,171428,5357.125,0,0,0,0,13.482
decode,real,3645,10096044999103070336,0,0,0,0,32,32,171460,5358.125,0,0,0,0,13.427
decode,real,3646,10096044999103070336,0,0,0,0,32,32,171492,5359.125,0,0,0,0,13.349
decode,real,3647,10096044999103070336,0,0,0,0,32,32,171524,5360.125,0,0,0,0,13.385
decode,real,3648,10096044999103070336,0,0,0,0,32,32,171556,5361.125,0,0,0,0,13.396
decode,real,3649,10096044999103070336,0,0,0,0,32,32,171588,5362.125,0,0,0,0,13.369
decode,real,3650,10096044999103070336,0,0,0,0,32,32,171620,5363.125,0,0,0,0,13.390
decode,real,3651,10096044999103070336,0,0,0,0,32,32,171652,5364.125,0,0,0,0,13.417
decode,real,3652,10096044999103070336,0,0,0,0,32,32,171684,5365.125,0,0,0,0,19.484
decode,real,3653,10096044999103070336,0,0,0,0,32,32,171716,5366.125,0,0,0,0,13.519
decode,real,3654,10096044999103070336,0,0,0,0,32,32,171748,5367.125,0,0,0,0,19.584
decode,real,3655,10096044999103070336,0,0,0,0,32,32,171780,5368.125,0,0,0,0,13.601
decode,real,3656,10096044999103070336,0,0,0,0,32,32,171812,5369.125,0,0,0,0,13.277
decode,real,3657,10096044999103070336,0,0,0,0,32,32,171844,5370.125,0,0,0,0,13.414
decode,real,3658,10096044999103070336,0,0,0,0,32,32,171876,5371.125,0,0,0,0,13.413
decode,real,3659,10096044999103070336,0,0,0,0,32,32,171908,5372.125,0,0,0,0,19.552
decode,real,3660,10096044999103070336,0,0,0,0,32,32,171940,5373.125,0,0,0,0,13.441
decode,real,3661,10096044999103070336,0,0,0,0,32,32,171972,5374.125,0,0,0,0,19.657
decode,real,3662,10096044999103070336,0,0,0,0,31,31,168953,5450.097,0,0,0,0,13.373
decode,real,3663,10096044999103070336,0,0,0,0,31,31,168984,5451.097,0,0,0,0,19.665
mixed,real,3664,10096044999103070336,0,100,1,0,31,31,169015,5452.097,0,0,0,0,19.438
decode,real,3665,10096044999103070336,0,0,0,0,32,32,169146,5285.812,0,0,0,0,13.408
decode,real,3666,10096044999103070336,0,0,0,0,32,32,169178,5286.812,0,0,0,0,13.309
decode,real,3667,10096044999103070336,0,0,0,0,32,32,169210,5287.812,0,0,0,0,13.283
decode,real,3668,10096044999103070336,0,0,0,0,32,32,169242,5288.812,0,0,0,0,13.308
decode,real,3669,10096044999103070336,0,0,0,0,32,32,169274,5289.812,0,0,0,0,13.477
decode,real,3670,10096044999103070336,0,0,0,0,32,32,169306,5290.812,0,0,0,0,13.262
decode,real,3671,10096044999103070336,0,0,0,0,32,32,169338,5291.812,0,0,0,0,13.423
decode,real,3672,10096044999103070336,0,0,0,0,32,32,169370,5292.812,0,0,0,0,13.404
decode,real,3673,10096044999103070336,0,0,0,0,32,32,169402,5293.812,0,0,0,0,13.318
decode,real,3674,10096044999103070336,0,0,0,0,32,32,169434,5294.812,0,0,0,0,13.364
decode,real,3675,10096044999103070336,0,0,0,0,32,32,169466,5295.812,0,0,0,0,19.561
decode,real,3676,10096044999103070336,0,0,0,0,32,32,169498,5296.812,0,0,0,0,13.351
decode,real,3677,10096044999103070336,0,0,0,0,32,32,169530,5297.812,0,0,0,0,13.311
decode,real,3678,10096044999103070336,0,0,0,0,32,32,169562,5298.812,0,0,0,0,13.302
decode,real,3679,10096044999103070336,0,0,0,0,32,32,169594,5299.812,0,0,0,0,13.292
decode,real,3680,10096044999103070336,0,0,0,0,32,32,169626,5300.812,0,0,0,0,19.458
decode,real,3681,10096044999103070336,0,0,0,0,32,32,169658,5301.812,0,0,0,0,13.368
decode,real,3682,10096044999103070336,0,0,0,0,32,32,169690,5302.812,0,0,0,0,13.269
decode,real,3683,10096044999103070336,0,0,0,0,32,32,169722,5303.812,0,0,0,0,13.406
decode,real,3684,10096044999103070336,0,0,0,0,32,32,169754,5304.812,0,0,0,0,13.307
decode,real,3685,10096044999103070336,0,0,0,0,32,32,169786,5305.812,0,0,0,0,19.477
decode,real,3686,10096044999103070336,0,0,0,0,32,32,169818,5306.812,0,0,0,0,13.280
decode,real,3687,10096044999103070336,0,0,0,0,32,32,169850,5307.812,0,0,0,0,19.348
decode,real,3688,10096044999103070336,0,0,0,0,32,32,169882,5308.812,0,0,0,0,13.316
