framework,version,device,op_name,kernel_source,allreduce_dtype,num_gpus,message_size,latency,backend
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,32768,0.04184703826904297,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,65536,0.007822399735450744,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,65536,0.043467202186584473,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,131072,0.008442879915237426,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,131072,0.04265600204467773,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,262144,0.018490560054779052,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,262144,0.042910079956054684,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,524288,0.02030143976211548,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,524288,0.042269439697265626,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,1048576,0.029104640483856203,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,1048576,0.042931199073791504,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,2097152,0.029743359088897702,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,2097152,0.08378399848937988,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,4194304,0.04303455829620361,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,4194304,0.08405856132507325,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,8388608,0.06661119937896728,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,8388608,0.08100864410400391,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,16777216,0.12248384475708007,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,16777216,0.13591327667236328,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,33554432,0.1810291290283203,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,33554432,0.2061625671386719,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,67108864,0.3474883270263672,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,67108864,0.39141025543212893,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,134217728,0.6683209228515625,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,134217728,0.7505926513671876,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,268435456,1.2894514465332032,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,268435456,1.4502301025390625,vllm_eager
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_graph,bfloat16,4,536870912,2.4846424865722656,vllm_graph
vLLM,0.20.0,NVIDIA GB300,all_reduce,vLLM_custom_eager,bfloat16,4,536870912,2.8027664184570313,vllm_eager
