phase,workload_segment,counter_id,worker_id,dp_rank,sum_prefill_tokens,num_prefill_requests,sum_prefill_kv_tokens,var_prefill_length,num_decode_requests,sum_decode_kv_tokens,var_decode_kv_tokens,queued_prefill_requests,queued_prefill_tokens,queued_var_prefill_length,queued_decode_requests,queued_decode_kv_tokens,queued_var_decode_kv_tokens,latency_ms
decode,sweep,313,6881790714010957325,0,0,0,0,0.000,2,8194,1.000,0,0,0.000,0,0,0.000,7.063
decode,sweep,314,6881790714010957325,0,0,0,0,0.000,2,8196,1.000,0,0,0.000,0,0,0.000,6.042
decode,sweep,315,6881790714010957325,0,0,0,0,0.000,2,8198,1.000,0,0,0.000,0,0,0.000,6.073
decode,sweep,316,6881790714010957325,0,0,0,0,0.000,2,8200,1.000,0,0,0.000,0,0,0.000,6.079
decode,sweep,317,6881790714010957325,0,0,0,0,0.000,2,8202,1.000,0,0,0.000,0,0,0.000,6.155
decode,sweep,318,6881790714010957325,0,0,0,0,0.000,1,4101,0.000,0,0,0.000,0,0,0.000,6.008
decode,sweep,319,6881790714010957325,0,0,0,0,0.000,1,4102,0.000,0,0,0.000,0,0,0.000,6.801
context,sweep,328,6881790714010957325,0,3696,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,61.838
context,sweep,329,6881790714010957325,0,400,1,3696,0.000,0,0,0.000,0,0,0.000,0,0,0.000,18.400
decode,sweep,330,6881790714010957325,0,0,0,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,57.125
mixed,sweep,331,6881790714010957325,0,3696,1,0,0.000,1,4097,0.000,4,16384,0.000,0,0,0.000,58.639
mixed,sweep,332,6881790714010957325,0,7792,3,3696,0.000,1,4098,0.000,2,8192,0.000,0,0,0.000,66.445
mixed,sweep,333,6881790714010957325,0,7664,4,7392,0.000,2,8195,2.250,0,0,0.000,0,0,0.000,55.565
mixed,sweep,334,6881790714010957325,0,7792,4,6864,0.000,4,16389,2.688,0,0,0.000,0,0,0.000,65.341
mixed,sweep,335,6881790714010957325,0,1328,3,10560,0.000,5,20489,2.960,0,0,0.000,0,0,0.000,56.228
mixed,sweep,336,6881790714010957325,0,400,1,3696,0.000,7,28686,3.714,0,0,0.000,0,0,0.000,58.251
